Geo_accession,CEL_file_names,title,status,submission_date,last_update_date,type,channel_count,source_name_ch1,organism_ch1,characteristics_ch1,platform_id,contact_country,contact_institute,GSE_ID,GSE_filename,cell_line,disease,origin,Cellosaurus_ID,Cellline,Matching_Type,cell_line_Trimmed
GSM274713,GSM274713,Replicate 1 for HCT116 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,HCT116 ,,,CVCL_0291,HCT 116,Cello GEO GSM,hct116
GSM274714,GSM274714,Replicate 2 for HCT116 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,HCT116 ,,,CVCL_0291,HCT 116,Cello GEO GSM,hct116
GSM274715,GSM274715,Replicate 1 for DLD1 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,DLD1 ,,,CVCL_0248,DLD-1,Cello GEO GSM,dld1
GSM274716,GSM274716,Replicate 2 for DLD1 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,DLD1 ,,,CVCL_0248,DLD-1,Cello GEO GSM,dld1
GSM274717,GSM274717,Replicate 1 for COLO205 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,COLO205 ,,,CVCL_0218,COLO 205,Cello match alphanum,colo205
GSM274718,GSM274718,Replicate 2 for COLO205 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,COLO205 ,,,CVCL_0218,COLO 205,Cello match alphanum,colo205
GSM274719,GSM274719,Replicate 1 for LOVO cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,LOVO ,,,CVCL_0399,LoVo,Cello GEO GSM,lovo
GSM274720,GSM274720,Replicate 2 for LOVO cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,LOVO ,,,CVCL_0399,LoVo,Cello GEO GSM,lovo
GSM274721,GSM274721,Replicate 1 for COLO201 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,COLO201 ,,,CVCL_1987,COLO 201,Cello GEO GSM,colo201
GSM274722,GSM274722,Replicate 2 for COLO201 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,COLO201 ,,,CVCL_1987,COLO 201,Cello GEO GSM,colo201
GSM274723,GSM274723,Replicate 3 for HCT8 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,HCT8 ,,,CVCL_2478,HCT 8,Cello match alphanum,hct8
GSM274724,GSM274724,Replicate 1 for SW403 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,SW403 ,,,CVCL_0545,SW403,Cello GEO GSM,sw403
GSM274725,GSM274725,Replicate 3 for CACO2 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,CACO2 ,,,CVCL_0025,Caco-2,Cello GEO GSM,caco2
GSM274726,GSM274726,Replicate 3 for HCT116 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,HCT116 ,,,CVCL_0291,HCT 116,Cello GEO GSM,hct116
GSM274727,GSM274727,Replicate 3 for DLD1 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,DLD1 ,,,CVCL_0248,DLD-1,Cello GEO GSM,dld1
GSM274728,GSM274728,Replicate 3 for COLO205 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,COLO205 ,,,CVCL_0218,COLO 205,Cello match alphanum,colo205
GSM274729,GSM274729,Replicate 3 for LOVO cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,LOVO ,,,CVCL_0399,LoVo,Cello GEO GSM,lovo
GSM274730,GSM274730,Replicate 3 for COLO201 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,COLO201 ,,,CVCL_1987,COLO 201,Cello GEO GSM,colo201
GSM274731,GSM274731,Replicate 1 for H358 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H358 ,,,CVCL_1559,NCI-H358,Cello GEO GSM,h358
GSM274732,GSM274732,Replicate 2 for H358 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H358 ,,,CVCL_1559,NCI-H358,Cello GEO GSM,h358
GSM274733,GSM274733,Replicate 1 for H1703 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H1703 ,,,CVCL_1490,NCI-H1703,Cello GEO GSM,h1703
GSM274734,GSM274734,Replicate 2 for H1703 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H1703 ,,,CVCL_1490,NCI-H1703,Cello GEO GSM,h1703
GSM274735,GSM274735,Replicate 1 for CALU1 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,CALU1 ,,,CVCL_0608,Calu-1,Cello GEO GSM,calu1
GSM274736,GSM274736,Replicate 2 for CALU1 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,CALU1 ,,,CVCL_0608,Calu-1,Cello GEO GSM,calu1
GSM274737,GSM274737,Replicate 1 for H460 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H460 ,,,CVCL_0459,NCI-H460,Cello GEO GSM,h460
GSM274738,GSM274738,Replicate 2 for H460 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H460 ,,,CVCL_0459,NCI-H460,Cello GEO GSM,h460
GSM274739,GSM274739,Replicate 1 for A549 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,A549 ,,,CVCL_0023,A-549,Cello GEO GSM,a549
GSM274740,GSM274740,Replicate 2 for A549 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,A549 ,,,CVCL_0023,A-549,Cello GEO GSM,a549
GSM274741,GSM274741,Replicate 1 for H441 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H441 ,,,CVCL_1561,NCI-H441,Cello GEO GSM,h441
GSM274742,GSM274742,Replicate 2 for H441 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H441 ,,,CVCL_1561,NCI-H441,Cello GEO GSM,h441
GSM274743,GSM274743,Replicate 1 for H1299 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H1299 ,,,CVCL_0060,NCI-H1299,Cello GEO GSM,h1299
GSM274744,GSM274744,Replicate 2 for H1299 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H1299 ,,,CVCL_0060,NCI-H1299,Cello GEO GSM,h1299
GSM274745,GSM274745,Replicate 1 for H292 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H292 ,,,CVCL_0455,NCI-H292,Cello GEO GSM,h292
GSM274746,GSM274746,Replicate 2 for H292 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H292 ,,,CVCL_0455,NCI-H292,Cello GEO GSM,h292
GSM274747,GSM274747,Replicate 1 for H2030 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H2030 ,,,CVCL_1517,NCI-H2030,Cello GEO GSM,h2030
GSM274748,GSM274748,Replicate 2 for H2030 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H2030 ,,,CVCL_1517,NCI-H2030,Cello GEO GSM,h2030
GSM274749,GSM274749,Replicate 1 for H1838 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H1838 ,,,CVCL_1499,NCI-H1838,Cello GEO GSM,h1838
GSM274750,GSM274750,Replicate 2 for H1838 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H1838 ,,,CVCL_1499,NCI-H1838,Cello GEO GSM,h1838
GSM274751,GSM274751,Replicate 1 for H2122 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H2122 ,,,CVCL_1531,NCI-H2122,Cello GEO GSM,h2122
GSM274752,GSM274752,Replicate 2 for H2122 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H2122 ,,,CVCL_1531,NCI-H2122,Cello GEO GSM,h2122
GSM274753,GSM274753,Replicate 1 for H522 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H522 ,,,CVCL_1567,NCI-H522,Cello GEO GSM,h522
GSM274754,GSM274754,Replicate 2 for H522 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H522 ,,,CVCL_1567,NCI-H522,Cello GEO GSM,h522
GSM274755,GSM274755,Replicate 1 for A427 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,A427 ,,,CVCL_1055,A-427,Cello GEO GSM,a427
GSM274756,GSM274756,Replicate 2 for A427 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,A427 ,,,CVCL_1055,A-427,Cello GEO GSM,a427
GSM274757,GSM274757,Replicate 1 for H322T cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H322T ,,,CVCL_1556,NCI-H322,Cello GEO GSM,h322t
GSM274758,GSM274758,Replicate 2 for H322T cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H322T ,,,CVCL_1556,NCI-H322,Cello GEO GSM,h322t
GSM274759,GSM274759,Replicate 1 for H661 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H661 ,,,CVCL_1577,NCI-H661,Cello GEO GSM,h661
GSM274760,GSM274760,Replicate 2 for H661 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H661 ,,,CVCL_1577,NCI-H661,Cello GEO GSM,h661
GSM274761,GSM274761,Replicate 1 for CX1 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,CX1 ,,,CVCL_2011,CX-1,Cello match alphanum,cx1
GSM274762,GSM274762,Replicate 2 for CX1 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,CX1 ,,,CVCL_2011,CX-1,Cello match alphanum,cx1
GSM274763,GSM274763,Replicate 1 for HCT15 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,HCT15 ,,,CVCL_0292,HCT 15,Cello GEO GSM,hct15
GSM274764,GSM274764,Replicate 2 for HCT15 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,HCT15 ,,,CVCL_0292,HCT 15,Cello GEO GSM,hct15
GSM274765,GSM274765,Replicate 1 for RKO cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,RKO ,,,CVCL_0504,RKO,Cello GEO GSM,rko
GSM274766,GSM274766,Replicate 2 for RKO cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,RKO ,,,CVCL_0504,RKO,Cello GEO GSM,rko
GSM274767,GSM274767,Replicate 1 for RKOAS451 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,RKOAS451 ,,,CVCL_3786,RKO-AS45-1,Cello match alphanum,rkoas451
GSM274768,GSM274768,Replicate 2 for RKOAS451 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,RKOAS451 ,,,CVCL_3786,RKO-AS45-1,Cello match alphanum,rkoas451
GSM274769,GSM274769,Replicate 1 for SKCO1 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,SKCO1 ,,,CVCL_0626,SK-CO-1,Cello GEO GSM,skco1
GSM274770,GSM274770,Replicate 2 for SKCO1 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,SKCO1 ,,,CVCL_0626,SK-CO-1,Cello GEO GSM,skco1
GSM274771,GSM274771,Replicate 1 for SW480 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,SW480 ,,,CVCL_0546,SW480,Cello GEO GSM,sw480
GSM274772,GSM274772,Replicate 2 for SW480 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,SW480 ,,,CVCL_0546,SW480,Cello GEO GSM,sw480
GSM274773,GSM274773,Replicate 1 for SW620 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,SW620 ,,,CVCL_0547,SW620,Cello GEO GSM,sw620
GSM274774,GSM274774,Replicate 2 for SW620 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,SW620 ,,,CVCL_0547,SW620,Cello GEO GSM,sw620
GSM274775,GSM274775,Replicate 1 for CL40 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,CL40 ,,,CVCL_1982,CL-40,Cello GEO GSM,cl40
GSM274776,GSM274776,Replicate 1 for COLO206F cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,COLO206F ,,,CVCL_1988,COLO 206F,Cello GEO GSM,colo206f
GSM274777,GSM274777,Replicate 1 for COLO320DM cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,COLO320DM ,,,CVCL_0219,COLO 320DM,Cello GEO GSM,colo320dm
GSM274778,GSM274778,Replicate 1 for COLO320HSR cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,COLO320HSR ,,,CVCL_0220,COLO 320HSR,Cello match alphanum,colo320hsr
GSM274779,GSM274779,Replicate 1 for COLO678 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,COLO678 ,,,CVCL_1129,COLO 678,Cello GEO GSM,colo678
GSM274780,GSM274780,Replicate 1 for HT29 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,HT29 ,,,CVCL_0320,HT-29,Cello GEO GSM,ht29
GSM274781,GSM274781,Replicate 1 for KM12 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,KM12 ,,,CVCL_1331,KM12,Cello GEO GSM,km12
GSM274782,GSM274782,Replicate 1 for H2009 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H2009 ,,,CVCL_1514,NCI-H2009,Cello GEO GSM,h2009
GSM274783,GSM274783,Replicate 1 for EKVX cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,EKVX ,,,CVCL_1195,EKVX,Cello GEO GSM,ekvx
GSM274784,GSM274784,Replicate 1 for HOP62 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,HOP62 ,,,CVCL_1285,HOP-62,Cello GEO GSM,hop62
GSM274785,GSM274785,Replicate 1 for H226 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H226 ,,,CVCL_1544,NCI-H226,Cello GEO GSM,h226
GSM274786,GSM274786,Replicate 1 for H1651 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H1651 ,,,CVCL_1484,NCI-H1651,Cello GEO GSM,h1651
GSM274787,GSM274787,Replicate 1 for H650 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,H650 ,,,CVCL_1575,NCI-H650,Cello GEO GSM,h650
GSM274788,GSM274788,Replicate 1 for SW1573 cell line,Public on Dec 01 2008,Mar 14 2008,Aug 28 2018,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,SW1573 ,,,CVCL_1720,SW1573,Cello GEO GSM,sw1573
GSM274789,GSM274789,Replicate 1 for SKMES1 cell line,Public on Dec 01 2008,Mar 14 2008,Mar 19 2008,RNA,1.0,Human cell line,Homo sapiens,No treatment. See ATCC/DSMZ for cell line details.,GPL570,USA,Genentech,GSE10843,GSE10843_series_matrix.txt.gz,SKMES1 ,,,CVCL_0630,SK-MES-1,Cello GEO GSM,skmes1
