gsm,platform,processing,value_def,has_abs_call,series,title,method
gsm1230715,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,TOV-21G:ERI_3,RMA
gsm1230716,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,TOV-21G:PTX_1,RMA
gsm1230717,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,TOV-21G:PTX_2,RMA
gsm1230718,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,TOV-21G:PTX_3,RMA
gsm1230719,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,OVISE:Ctrl_1,RMA
gsm1230720,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,OVISE:Ctrl_2,RMA
gsm1230721,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,OVISE:Ctrl_3,RMA
gsm1230722,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,OVISE:ERI_1,RMA
gsm1230723,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,OVISE:ERI_2,RMA
gsm1230724,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,OVISE:ERI_3,RMA
gsm1230725,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,OVISE:PTX_1,RMA
gsm1230726,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,OVISE:PTX_2,RMA
gsm1230727,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,OVISE:PTX_3,RMA
gsm1230728,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,TOV-112D:Ctrl_1,RMA
gsm1230729,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,TOV-112D:Ctrl_2,RMA
gsm1230730,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,TOV-112D:Ctrl_3,RMA
gsm1230731,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,TOV-112D:ERI_1,RMA
gsm1230732,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,TOV-112D:ERI_2,RMA
gsm1230733,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,TOV-112D:ERI_3,RMA
gsm1230734,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,TOV-112D:PTX_1,RMA
gsm1230735,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,TOV-112D:PTX_2,RMA
gsm1230736,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,TOV-112D:PTX_3,RMA
gsm1230737,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,OV56:Ctrl_1,RMA
gsm1230738,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,OV56:Ctrl_2,RMA
gsm1230739,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,OV56:Ctrl_3,RMA
gsm1230740,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,OV56:ERI_1,RMA
gsm1230741,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,OV56:ERI_2,RMA
gsm1230742,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,OV56:ERI_3,RMA
gsm1230743,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,OV56:PTX_1,RMA
gsm1230744,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,OV56:PTX_2,RMA
gsm1230745,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,OV56:PTX_3,RMA
gsm1230746,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,COV362:Ctrl_1,RMA
gsm1230747,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,COV362:Ctrl_2,RMA
gsm1230748,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,COV362:Ctrl_3,RMA
gsm1230749,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,COV362:ERI_1,RMA
gsm1230750,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,COV362:ERI_2,RMA
gsm1230751,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,COV362:ERI_3,RMA
gsm1230752,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,COV362:PTX_1,RMA
gsm1230753,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,COV362:PTX_2,RMA
gsm1230754,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,COV362:PTX_3,RMA
gsm1230755,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,COV504:Ctrl_1,RMA
gsm1230756,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,COV504:Ctrl_2,RMA
gsm1230757,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,COV504:Ctrl_3,RMA
gsm1230758,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,COV504:ERI_1,RMA
gsm1230759,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,COV504:ERI_2,RMA
gsm1230760,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,COV504:ERI_3,RMA
gsm1230761,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,COV504:PTX_1,RMA
gsm1230762,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,COV504:PTX_2,RMA
gsm1230763,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,COV504:PTX_3,RMA
gsm1230764,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,COLO-704:Ctrl_1,RMA
gsm1230765,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,COLO-704:Ctrl_2,RMA
gsm1230766,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,COLO-704:Ctrl_3,RMA
gsm1230767,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,COLO-704:ERI_1,RMA
gsm1230768,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50831; GSE50832,COLO-704:ERI_2,RMA
